feature,opinion,count,importance
circles,throw,2,1.6344
circles,bright,2,1.6344
circles,act,2,1.6344
circles,hoping,2,1.6344
circles,reflex,2,1.6344
feet,normal,2,-0.3558
feet,basically,2,-0.3558
feet,run,2,-0.3558
feet,squashing,2,-0.3558
feet,blown,2,-0.3558
feet,cast,2,-0.3558
minion,frustrating,2,-1.4528
minion,normal,2,-1.4528
minion,start,2,-1.2972
minion,sleeping,2,-1.2972
minion,i,2,-1.2972
minion,m,2,-1.2972
minion,dead,2,-1.2972
throw,frustrating,2,-1.4528
throw,normal,2,-1.4528
designers,feels,2,1.6344
designers,ran,2,1.6344
designers,decided,2,1.6344
designers,throw,2,1.6344
designers,bright,2,1.6344
designers,act,2,1.6344
designers,hoping,2,1.6344
designers,reflex,2,1.6344
ideas,feels,2,1.6344
ideas,ran,2,1.6344
ideas,decided,2,1.6344
ideas,throw,2,1.6344
ideas,bright,2,1.6344
ideas,act,2,1.6344
ideas,hoping,2,1.6344
ideas,reflex,2,1.6344
ideas,concept,2,-0.592
ideas,past,2,-0.592
testing,feels,2,1.6344
testing,ran,2,1.6344
testing,decided,2,1.6344
testing,throw,2,1.6344
testing,bright,2,1.6344
testing,act,2,1.6344
testing,hoping,2,1.6344
testing,reflex,2,1.6344
fps,tend,2,0.0
fps,prefer,2,0.0
fps,occasional,2,0.0
fps,rpg,2,0.0
fps,thrown,2,0.0
fps,lowest,2,-0.8808
fps,graphic,2,-0.8808
fps,sluggish,2,-0.8808
fps,runs,4,2.1068
fps,fine,4,2.1068
fps,1080p,4,2.1068
fps,average,4,2.1068
fps,calm,4,2.1068
fps,intense,4,2.1068
witcher,tend,2,0.0
witcher,prefer,2,0.0
witcher,occasional,2,0.0
witcher,rpg,2,0.0
witcher,thrown,2,0.0
flurry,recent,2,1.2972
flurry,released,2,1.2972
flurry,positive,2,1.2972
flurry,coupled,2,1.2972
shot,recent,2,1.2972
shot,released,2,1.2972
shot,positive,2,1.2972
shot,coupled,2,1.2972
timing,realize,2,-0.8808
timing,need,2,-0.8808
timing,strategize,2,-0.8808
timing,chosen,4,-1.7616
timing,complement,2,-0.8808
mage,multiple,2,0.68
mage,basically,2,0.68
mage,warrior,2,0.68
mage,barbarian,2,0.68
challenge,found,2,-0.6364
challenge,sucked,2,-0.6364
challenge,cool,2,-0.6364
challenge,new,2,-0.6364
challenge,acquire,2,-0.6364
challenge,increased,2,-0.6364
challenge,lacks,2,0.797
challenge,previous,2,0.797
flack,lastly,2,0.0
flack,drawn,2,0.0
flack,constant,2,0.0
ideology,steady,2,0.0
ideology,falls,2,0.0
concentration,lack,2,0.9534
concentration,designed,2,0.9534
demos,grew,2,0.68
demos,remember,2,0.68
demos,existed,2,0.68
botter,flipping,2,0.0
website,notice,2,0.0
website,static,2,0.0
website,require,2,0.0
website,strictly,2,0.0
website,uninterrupted,2,0.0
website,new,2,0.0
website,bunch,2,-1.0186
website,complained,2,-1.0186
website,hardly,2,-1.0186
website,deferring,2,-1.0186
website,solve,2,-1.0186
website,including,2,1.2652
website,specific,2,1.2652
website,interested,2,1.2652
website,precise,2,1.2652
website,check,2,1.2652
website,official,2,1.2652
website,d3,2,1.2652
york,notice,2,0.0
york,static,2,0.0
york,require,2,0.0
york,strictly,2,0.0
york,uninterrupted,2,0.0
york,new,2,0.0
cord,umbilical,2,0.2308
cord,severed,2,0.2308
cord,started,2,0.2308
cord,noticing,2,0.2308
cord,immediately,2,0.2308
cord,causing,2,0.2308
cord,lose,2,0.2308
microsecond,umbilical,2,0.2308
microsecond,severed,2,0.2308
microsecond,started,2,0.2308
microsecond,noticing,2,0.2308
microsecond,immediately,2,0.2308
microsecond,causing,2,0.2308
microsecond,lose,2,0.2308
logs,umbilical,2,0.2308
logs,severed,2,0.2308
logs,started,2,0.2308
logs,noticing,2,0.2308
logs,immediately,2,0.2308
logs,causing,2,0.2308
logs,lose,2,0.2308
logs,listen,4,2.2876
logs,hidden,2,0.0
discretion,allowed,2,-0.775
discretion,save,2,-0.775
words,heed,2,1.7106
words,solid,2,1.7106
words,enjoyably,2,1.7106
words,utterly,2,1.7106
words,flawless,2,1.7106
words,best,2,0.9176
words,absolutely,2,-0.7194
consistency,delivered,2,0.0
merger,sadly,2,-0.843
merger,waned,2,-0.843
merger,recent,2,-0.843
activision,sadly,2,-0.843
activision,waned,2,-0.843
activision,recent,2,-0.843
overhauls,intended,2,0.0
overhauls,add,2,0.0
overhauls,paying,2,0.0
overhauls,leaving,2,0.0
overhauls,longtime,2,0.0
overhauls,hanging,2,0.0
overhauls,dry,2,0.0
subscribers,intended,2,0.0
subscribers,add,2,0.0
subscribers,paying,2,0.0
subscribers,leaving,2,0.0
subscribers,longtime,2,0.0
subscribers,hanging,2,0.0
subscribers,dry,2,0.0
vanity,real,2,-0.592
vanity,top,2,-0.592
vanity,existing,2,-0.592
vanity,monthly,2,-0.592
charges,real,2,-0.592
charges,top,2,-0.592
charges,existing,2,-0.592
charges,monthly,2,-0.592
fee,real,2,-0.592
fee,top,2,-0.592
fee,existing,2,-0.592
fee,monthly,2,-0.592
surface,surprisingly,2,0.592
surface,milking,2,0.592
esports,due,2,0.0
esports,sell,2,0.0
esports,cosmetically,2,0.0
poster,due,2,0.0
poster,sell,2,0.0
poster,cosmetically,2,0.0
rts,due,2,0.0
rts,sell,2,0.0
rts,cosmetically,2,0.0
expansions,bat,2,0.0
expansions,real,2,0.0
expansions,great,2,1.645
expansions,fine,2,1.645
expansions,extra,2,1.645
expansions,owns,2,1.0846
expansions,previous,2,1.0846
expansions,found,2,1.0846
expansions,left,2,1.0846
expansions,desired,2,1.0846
expansions,fun,2,1.5224
expansions,worth,2,1.5224
custom,bat,2,0.0
custom,real,2,0.0
custom,significant,2,-0.1432
custom,quickly,2,-0.1432
custom,created,2,-0.1432
custom,necessary,4,-0.2864
custom,normal,2,-0.1432
custom,absolutely,2,-0.1432
effort,sadly,2,-0.843
effort,amount,2,-0.843
effort,new,2,0.0
effort,reasonable,2,0.0
effort,stepping,2,0.0
effort,manageable,2,0.0
effort,read,2,1.6094
complex,pretty,2,0.9878
complex,deep,2,0.9878
complex,past,2,-0.592
complex,useable,2,-0.592
clickfest,spammable,2,-0.6824
clickfest,occasionally,2,-0.6824
clickfest,shiny,2,-0.6824
strategy,limited,2,-1.3194
strategy,stay,2,-1.3194
strategy,glowing,2,-1.3194
strategy,click,2,-1.3194
strategy,bad,2,-1.3194
strategy,falls,2,-1.3194
strategy,new,2,0.0
strategy,reasonable,2,0.0
strategy,stepping,2,0.0
strategy,manageable,2,0.0
strategy,enjoyable,2,-0.0
strategy,keeping,2,-0.0
strategy,direct,2,-0.0
strategy,offensive,2,-0.0
strategy,defensive,2,-0.0
stretch,exact,2,1.2738
stretch,hoping,2,1.2738
stretch,shiny,2,1.2738
controversy,real,2,0.0
controversy,buy,2,0.0
controversy,sell,2,0.0
controversy,shiny,2,0.0
controversy,actual,2,0.0
claims,reduce,2,0.0
claims,illegitimate,2,0.0
claims,grab,2,0.0
insanity,absolute,2,-1.1438
insanity,drives,2,-1.1438
insanity,illegitimate,2,-1.1438
insanity,black,2,-1.1438
insanity,appealing,2,-1.1438
result,absolute,2,-1.1438
result,drives,2,-1.1438
result,illegitimate,2,-1.1438
result,black,2,-1.1438
result,appealing,2,-1.1438
sellers,absolute,2,-1.1438
sellers,drives,2,-1.1438
sellers,illegitimate,2,-1.1438
sellers,black,2,-1.1438
sellers,appealing,2,-1.1438
incentive,continue,2,1.2938
incentive,chance,2,1.2938
pvp,significant,2,-0.1432
pvp,quickly,2,-0.1432
pvp,created,2,-0.1432
pvp,necessary,4,-0.2864
pvp,normal,2,-0.1432
pvp,absolutely,2,-0.1432
pvp,lastly,2,-1.5158
pvp,real,2,-1.5158
pvp,dead,2,-1.5158
pvp,addicting,2,0.0
pvp,mention,2,-1.2972
pvp,ruined,2,-1.2972
pvp,include,2,0.0
pvp,assume,2,0.0
pvp,update,2,0.0
pvp,plenty,2,0.0
pvp,hyped,2,1.4938
pvp,live,2,1.4938
pvp,d2,2,1.4938
pvp,lacked,2,1.4938
pvp,past,2,1.4938
pvp,endless,2,1.4938
pvp,grinding,2,1.4938
pvp,makes,2,1.4938
pvp,enjoyable,2,1.4938
pvp,buy,2,1.4938
pvp,knowing,2,1.4938
pvp,wait,6,2.2898
pvp,hit,2,0.8038
pvp,worth,2,0.8038
pvp,need,2,0.7224
pvp,revamp,2,0.7224
pvp,add,2,0.7224
pvp,greater,2,0.7224
pvp,wow,2,0.8932
pvp,grind,2,0.8932
pvp,participate,2,0.8932
user,significant,2,-0.1432
user,quickly,2,-0.1432
user,created,6,1.2168
user,necessary,4,-0.2864
user,normal,8,1.2168
user,absolutely,2,-0.1432
user,accomplished,4,1.36
user,downloading,4,1.36
user,3rd,4,1.36
user,installing,4,1.36
user,manually,8,2.7199999999999998
user,running,4,1.36
user,newly,4,1.36
user,run,4,1.36
user,actual,4,1.36
user,finally,8,2.7199999999999998
user,downloaded,8,2.7199999999999998
user,kill,4,1.36
user,switch,4,1.36
user,sounds,4,1.36
user,confusing,4,1.36
user,read,4,1.36
user,savy,2,0.0
user,figure,2,0.0
user,bought,2,1.0846
user,needs,2,1.0846
user,create,2,1.0846
circumstances,significant,2,-0.1432
circumstances,quickly,2,-0.1432
circumstances,created,2,-0.1432
circumstances,necessary,4,-0.2864
circumstances,normal,2,-0.1432
circumstances,absolutely,2,-0.1432
lesson,learned,2,-0.5
lesson,eagerly,2,-0.5
lesson,forward,2,-0.5
lesson,release,2,-0.5
guild,learned,2,-0.5
guild,eagerly,2,-0.5
guild,forward,2,-0.5
guild,release,2,-0.5
wars,learned,2,-0.5
wars,eagerly,2,-0.5
wars,forward,2,-0.5
wars,release,2,-0.5
lifetime,clinging,2,-0.843
lifetime,loved,2,-0.843
lifetime,dead,2,-0.843
extendability,lastly,2,-1.5158
extendability,real,2,-1.5158
extendability,dead,2,-1.5158
toons,easier,2,0.843
toons,transfer,2,0.843
toons,main,2,0.843
toons,july,2,0.0
toons,finished,2,0.0
activsion,add,2,-1.0846
activsion,bad,2,-1.0846
activsion,ripped,2,-1.0846
runes,mention,2,-1.2972
runes,ruined,2,-1.2972
runes,found,2,-0.2578
runes,add,2,-0.2578
runes,spell,2,-0.2578
runes,better,4,2.2296
runes,modify,2,1.1148
runes,unlock,2,1.1148
runes,lower,2,1.1148
runes,high,2,1.1148
return,update,2,0.592
return,shortly,2,0.592
return,original,2,0.592
return,stopped,2,0.592
return,ago,2,0.592
return,graphic,2,-1.8772
return,better,2,-1.8772
return,irritates,2,-1.8772
return,freaking,2,-1.8772
return,online,4,-3.7544
return,serious,2,-1.8772
return,persistent,2,-1.8772
return,single,2,-1.8772
return,regret,2,-1.8772
return,buying,2,-1.8772
transactions,real,2,0.0
structure,loot,2,0.9878
structure,vastly,2,0.9878
structure,improved,2,0.9878
structure,balanced,2,0.9878
structure,greater,2,0.9878
structure,existed,2,0.9878
ejoyable,current,2,0.0
ejoyable,d3,2,0.0
fairlky,current,2,0.0
fairlky,d3,2,0.0
enhancements,wonderful,2,1.7558
enhancements,brought,2,1.7558
enhancements,dramatically,2,1.7558
enhancements,improved,2,1.7558
kanais,wonderful,2,1.7558
kanais,brought,2,1.7558
kanais,dramatically,2,1.7558
kanais,improved,2,1.7558
cube,wonderful,2,1.7558
cube,brought,2,1.7558
cube,dramatically,2,1.7558
cube,improved,2,1.7558
essence,grind,2,0.4288
authority,leveled,2,1.4958
authority,feel,2,1.4958
authority,good,2,1.4958
authority,playable,2,1.4958
authority,enjoyable,2,1.4958
innovation,supposed,2,0.1032
innovation,ah,2,1.262
flop,supposed,2,0.1032
flop,learn,2,-0.68
recap,boring,2,-0.6364
recap,harder,2,-0.6364
originality,boring,2,-0.6364
originality,harder,2,-0.6364
repitition,boring,2,-0.6364
repitition,harder,2,-0.6364
mapping,random,2,-1.0212
mapping,kills,2,-1.0212
exclusion,random,2,-1.0212
exclusion,kills,2,-1.0212
shape,continue,2,-0.86
shape,reading,2,-0.86
population,d2,2,1.3194
population,easy,2,1.3194
starts,d2,2,1.3194
starts,easy,2,1.3194
starts,original,2,1.262
starts,note,2,1.262
starts,originally,2,1.262
starts,rated,2,1.262
starts,dropped,2,1.262
starts,preceding,2,1.262
starts,prior,2,1.262
starts,memorable,2,1.262
zombies,builds,2,-0.7224
zombies,fighting,2,-0.7224
zombies,fun,2,-1.48
zombies,bit,2,-1.48
zombies,buzz,2,-1.48
zombies,add,2,-1.48
zombies,hit,4,-1.0928
zombies,launched,2,-0.5464
skeletons,builds,2,-0.7224
skeletons,fighting,2,-0.7224
killing,boring,2,-1.5434
melees,casters,2,0.0
archer,casters,2,0.0
witchdoctor,fun,2,-1.48
witchdoctor,bit,2,-1.48
witchdoctor,buzz,2,-1.48
witchdoctor,add,2,-1.48
kill,fun,2,-1.48
kill,bit,2,-1.48
kill,buzz,2,-1.48
kill,add,2,-1.48
kill,goodly,2,-1.7064
kill,maddeningly,2,-1.7064
kill,small,2,-1.7064
kill,fast,2,-1.7064
kill,huge,2,-1.7064
kill,cumbersome,2,-1.7064
kill,hard,2,-1.7064
venture,normal,2,0.8808
venture,easy,2,0.8808
venture,iii,2,0.8808
mortar,shielding,2,0.0
mortar,extra,2,0.0
health,shielding,2,0.0
health,extra,2,0.0
health,ring,2,1.2248
health,maximum,2,1.2248
health,giving,2,1.2248
health,single,2,1.2248
health,possibly,2,1.2248
health,pure,2,1.2248
health,glad,2,1.2988
health,difficult,2,1.2988
health,sadly,2,1.2988
health,monster,2,1.2988
health,interesting,2,1.2988
health,engage,2,1.2988
health,plain,2,1.2988
health,unimaginative,2,1.2988
health,increases,4,-0.9052
health,hardly,2,-0.4526
shielding,shielding,2,0.0
shielding,extra,2,0.0
avatars,art,2,0.0
legacy,live,2,0.0
legacy,previous,2,0.0
person,average,2,-0.1032
person,complains,2,-0.1032
person,skilled,2,0.0
person,satisfy,2,0.001
person,fps,2,0.001
person,alike,2,0.001
person,earlier,2,-1.0534
person,sat,2,-1.0534
person,killed,2,-1.0534
person,accepted,2,-1.0534
objectives,race,2,0.4526
objectives,beat,2,0.4526
objectives,complain,2,0.4526
objectives,eventhough,2,0.4526
objectives,skipped,2,0.4526
objectives,ran,2,0.4526
objectives,straight,2,0.4526
acheivements,reckless,2,-0.1544
acheivements,hardcore,2,-0.1544
meh,recommend,2,1.341
meh,wait,2,1.341
pve,pvp,4,1.3616
pve,pretty,2,1.3616
pve,originally,2,0.0
pve,feel,4,3.7176
pve,takes,4,3.7176
pve,feeling,4,3.7176
pve,unique,4,3.7176
pve,drew,4,3.7176
pve,shot,4,3.7176
pve,awesome,4,3.7176
pve,gon,2,0.3802
pve,na,2,0.3802
pve,review,2,0.3802
pve,ill,2,0.3802
pve,honest,2,0.3802
pve,carried,2,0.3802
figure,assume,2,0.0
figure,update,2,0.0
figure,plenty,2,0.0
figure,bid,4,-0.8092
figure,hot,2,-0.4046
figure,fast,2,-0.4046
figure,absolutely,2,-0.4046
figure,impossible,2,-0.4046
figure,compete,2,-0.4046
figure,offer,2,-0.4046
figure,banging,2,-0.4046
combat,new,2,0.3062
combat,i,2,0.3062
combat,m,2,0.3062
combat,glad,2,0.3062
combat,great,4,2.4078
combat,repeat,2,0.592
combat,endlessly,2,0.592
combat,hopes,2,0.592
combat,drop,2,0.592
combat,better,4,-1.2852000000000001
combat,graphic,2,-1.8772
combat,irritates,2,-1.8772
combat,freaking,2,-1.8772
combat,online,4,-3.7544
combat,serious,2,-1.8772
combat,persistent,2,-1.8772
combat,single,2,-1.8772
combat,regret,2,-1.8772
combat,buying,2,-1.8772
combat,punishing,2,-1.4368
combat,paid,2,-1.4368
combat,verified,2,-1.4368
combat,simple,4,0.924
combat,streamlined,4,0.924
combat,tedious,2,-0.3558
rely,new,2,0.3062
rely,i,2,0.3062
rely,m,2,0.3062
rely,glad,2,0.3062
gun,feel,2,1.8588
gun,takes,2,1.8588
gun,feeling,2,1.8588
gun,unique,2,1.8588
gun,drew,2,1.8588
gun,shot,2,1.8588
gun,awesome,2,1.8588
bots,laggy,2,0.8038
bots,duping,2,0.8038
bots,boring,2,-1.3194
bots,add,2,-1.3194
bots,spamming,2,-1.3194
accomplishment,easy,2,1.4912
achievement,feel,2,-0.9176
achievement,beating,2,-0.9176
repair,high,2,0.0
repair,dying,2,-0.256
repair,easily,2,-0.256
repair,cost,2,-0.256
twists,bad,2,1.8234
twists,good,2,1.8234
twists,excellent,2,1.8234
twists,awesome,2,1.8234
twists,great,2,1.8234
wrecks,fun,2,1.1988
wrecks,constantly,2,1.1988
wrecks,connected,2,1.1988
rubber,stable,2,-0.5486
rubber,banding,2,-0.5486
rubber,single,2,-0.5486
nuisance,stable,2,-0.5486
nuisance,banding,2,-0.5486
nuisance,single,2,-0.5486
happen,lucky,2,-1.4452
happen,remember,2,-1.4452
happen,quest,2,-1.4452
happen,frustrating,2,-1.4452
happen,kill,2,-1.4452
happen,worthwhile,2,1.4112
happen,absolutely,2,1.4112
happen,improve,2,1.4112
happen,armor,2,1.4112
happen,better,4,2.8224
sue,short,2,0.0
sue,compared,2,0.0
sue,fixed,2,0.0
trailer,disappointing,2,1.2134
trailer,waited,2,1.2134
trailer,watching,2,1.2134
trailer,excited,2,1.2134
trailer,coming,2,1.2134
videos,disappointing,2,1.2134
videos,waited,2,1.2134
videos,watching,2,1.2134
videos,excited,2,1.2134
videos,coming,2,1.2134
ps4,release,2,1.4368
ps4,drm,2,1.4368
ps4,afford,2,1.4368
ps4,yeah,2,1.4368
ps4,hear,2,1.4368
ps4,free,2,1.4368
ps2,release,2,1.4368
ps2,drm,2,1.4368
ps2,afford,2,1.4368
ps2,yeah,2,1.4368
ps2,hear,2,1.4368
ps2,free,2,1.4368
depth,weak,2,1.341
depth,lacks,2,1.341
depth,gold,2,1.341
depth,real,2,1.341
depth,ah,2,1.341
depth,bright,2,1.341
depth,dark,2,1.341
depth,random,2,1.341
hunting,weak,2,1.341
hunting,lacks,2,1.341
hunting,gold,2,1.341
hunting,real,2,1.341
hunting,ah,2,1.341
hunting,bright,2,1.341
hunting,dark,2,1.341
hunting,random,2,1.341
hunting,good,2,1.6352
hunting,forgot,2,1.6352
hunting,d2,2,1.6352
hunting,remember,2,1.6352
hunting,ruined,2,1.6352
map,weak,2,1.341
map,lacks,2,1.341
map,gold,2,1.341
map,real,2,1.341
map,ah,2,1.341
map,bright,2,1.341
map,dark,2,1.341
map,random,2,1.341
map,barely,2,0.5464
map,moved,2,0.5464
map,equipping,2,0.5464
map,ish,2,0.5464
map,found,2,0.0
map,tiresome,2,0.0
map,5th,2,0.0
map,occasionally,2,0.187
map,lose,2,0.187
map,progress,2,0.187
map,larger,2,0.187
map,explore,2,0.187
map,iii,2,1.2972
map,depending,2,1.2972
schedule,arrived,2,1.0864
schedule,ahead,2,1.0864
schedule,packaged,2,1.0864
damages,arrived,2,1.0864
damages,ahead,2,1.0864
damages,packaged,2,1.0864
theme,hyped,2,1.4938
theme,live,2,1.4938
theme,d2,2,1.4938
theme,lacked,2,1.4938
theme,past,2,1.4938
theme,endless,2,1.4938
theme,grinding,2,1.4938
theme,makes,2,1.4938
theme,enjoyable,2,1.4938
theme,buy,2,1.4938
theme,knowing,2,1.4938
moves,scaled,2,0.0
moves,modern,2,1.4938
moves,takes,2,1.4938
moves,spells,2,1.4938
moves,super,2,1.4938
nintendo,modern,2,1.4938
nintendo,takes,2,1.4938
nintendo,spells,2,1.4938
nintendo,super,2,1.4938
lack,read,2,-0.1544
lack,buying,2,-0.1544
cus,based,2,0.0
cus,runes,2,0.0
cus,net,2,0.0
cus,d3,2,0.0
cus,blasted,2,0.0
soda,spilled,2,0.0
soda,entire,2,0.0
soda,released,2,0.0
engine,physx,2,0.0
engine,working,2,0.0
engine,basically,2,-0.6824
engine,skill,2,-0.6824
engine,better,2,-0.6824
engine,including,2,-0.6824
engine,superior,4,2.1692
engine,animate,4,2.1692
journals,listen,4,2.2876
actors,acting,2,0.256
actors,alright,2,0.256
actors,pro,2,0.256
dude,acting,2,0.256
dude,alright,2,0.256
dude,pro,2,0.256
effects,special,2,1.2738
effects,blasting,2,1.2738
effects,high,2,1.2738
effects,found,2,-0.2578
effects,add,2,-0.2578
effects,spell,2,-0.2578
effects,spells,2,-0.1032
effects,stun,2,-0.1032
effects,blind,2,-0.1032
effects,annoying,2,1.1602
effects,familiar,2,1.1602
effects,sound,2,1.1602
effects,socketing,2,1.1602
goblin,special,2,1.2738
goblin,blasting,2,1.2738
goblin,high,2,1.2738
rise,special,2,1.2738
rise,blasting,2,1.2738
rise,high,2,1.2738
cathedral,special,2,1.2738
cathedral,blasting,2,1.2738
cathedral,high,2,1.2738
bridge,special,2,1.2738
bridge,blasting,2,1.2738
bridge,high,2,1.2738
bridge,hit,4,-1.0928
bridge,launched,2,-0.5464
goth,gothic,2,1.4404
goth,active,2,1.4404
chars,found,2,-0.2578
chars,add,2,-0.2578
chars,spell,2,-0.2578
slots,small,2,0.0774
slots,depends,2,0.0774
slots,prefers,2,0.0774
slots,worthwhile,4,2.8224
slots,absolutely,4,2.8224
slots,improve,4,2.8224
slots,armor,4,2.8224
slots,better,8,5.6448
slots,basically,2,-1.0534
slots,restricted,2,-1.0534
slots,spells,2,-1.0534
slots,specific,2,-1.0534
combo,small,2,0.0774
combo,depends,2,0.0774
combo,prefers,2,0.0774
combo,pvp,2,1.5928
combo,winning,2,1.5928
landscapes,randomized,2,-0.592
landscapes,uninspiring,2,-0.592
scouting,easy,2,0.9854
mobbing,easy,2,0.9854
goods,sold,2,0.0
goods,accessed,2,0.0
goods,pressing,2,0.0
goods,essentially,2,0.0
goods,bought,2,0.0
goods,fast,2,0.0
esc,sold,2,0.0
esc,accessed,2,0.0
esc,pressing,2,0.0
seller,hurting,2,-0.9152
seller,equip,2,-0.9152
seller,instant,2,-0.9152
seller,local,2,-1.1148
seller,new,2,-1.1148
seller,legit,2,-1.1148
seller,set,2,-1.1148
seller,buy,2,0.0
seller,fast,2,1.3216
seller,helpful,2,1.3216
buyout,hurting,2,-0.9152
buyout,equip,2,-0.9152
buyout,instant,2,-0.9152
walls,hit,4,-1.0928
walls,launched,2,-0.5464
walls,falling,2,-1.2248
walls,weak,2,-1.2248
walls,exploited,2,-1.2248
walls,crumble,2,-1.2248
cart,hit,4,-1.0928
cart,launched,2,-0.5464
wheel,hit,4,-1.0928
wheel,launched,2,-0.5464
slam,hit,4,-1.0928
slam,launched,2,-0.5464
chandelier,falling,2,-1.2248
chandelier,weak,2,-1.2248
chandelier,exploited,2,-1.2248
chandelier,crumble,2,-1.2248
physics,basically,2,-0.6824
physics,skill,2,-0.6824
physics,better,2,-0.6824
physics,including,2,-0.6824
physics,cool,2,1.5012
physics,great,2,1.5012
customers,laughing,2,0.0516
customers,paying,2,0.0516
customers,buying,2,0.0516
customers,broken,2,0.0516
customers,decide,2,1.0212
customers,suggest,2,1.748
customers,good,2,1.748
customers,quicker,2,1.748
customers,happy,2,1.748
customers,buy,2,1.748
customers,better,2,0.327
customers,treat,2,0.327
ppl,bunch,2,-1.0186
ppl,complained,2,-1.0186
ppl,hardly,2,-1.0186
ppl,deferring,2,-1.0186
ppl,solve,2,-1.0186
word,bunch,2,-1.0186
word,complained,2,-1.0186
word,hardly,2,-1.0186
word,deferring,2,-1.0186
word,solve,2,-1.0186
word,bad,2,-0.5234
word,heard,2,-0.5234
word,true,4,-1.0468
troubleshooting,bunch,2,-1.0186
troubleshooting,complained,2,-1.0186
troubleshooting,hardly,2,-1.0186
troubleshooting,deferring,2,-1.0186
troubleshooting,solve,2,-1.0186
awhile,large,2,0.0
conditions,package,2,0.8808
conditions,good,2,0.8808
storm,disrupted,2,0.592
storm,multiple,2,0.592
storm,literally,2,0.592
storm,drag,2,0.592
coop,designed,4,3.1504
coop,pace,4,3.1504
coop,boring,4,3.1504
parties,designed,2,1.5752
parties,pace,2,1.5752
parties,boring,2,1.5752
detail,great,2,0.8038
detail,incredible,2,0.0
detail,lacking,2,0.0
manner,timely,2,1.3392
manner,works,2,1.3392
manner,polite,2,-0.9824
charm,timely,2,1.3392
charm,works,2,1.3392
wal,local,2,-1.1148
wal,new,2,-1.1148
wal,legit,2,-1.1148
wal,set,2,-1.1148
mart,local,2,-1.1148
mart,new,2,-1.1148
mart,legit,2,-1.1148
mart,set,2,-1.1148
brand,local,2,-1.1148
brand,new,2,-1.1148
brand,legit,2,-1.1148
brand,set,2,-1.1148
dead,local,2,-1.1148
dead,new,2,-1.1148
dead,legit,2,-1.1148
dead,set,2,-1.1148
moneys,guess,2,0.4526
moneys,worth,2,0.4526
junk,sell,2,0.3558
junk,total,2,0.3558
junk,hope,2,0.3558
junk,possibly,2,0.3558
junk,eventually,2,0.3558
junk,buy,2,0.3558
junk,upgarde,2,0.3558
junk,white,2,1.8272
junk,lettered,2,1.8272
junk,pretty,2,1.8272
junk,blue,2,1.8272
junk,starts,2,1.8272
junk,yellow,2,1.8272
junk,better,2,1.8272
junk,green,2,1.8272
junk,brown,2,1.8272
junk,best,2,1.8272
pre,horribly,2,-1.0534
pre,inflated,2,-1.0534
pre,high,2,-1.0534
nurf,horribly,2,-1.0534
nurf,inflated,2,-1.0534
nurf,high,2,-1.0534
plays,objective,2,1.5406
plays,interested,2,1.5406
plays,feel,2,1.5406
offers,objective,2,1.5406
offers,interested,2,1.5406
offers,feel,2,1.5406
entries,d3,2,0.0
entries,offers,2,0.0
entries,larger,2,0.0
entries,previous,2,0.0
writing,call,2,1.5566
writing,excellent,4,3.1132
writing,previous,2,1.5566
writing,kicked,2,0.0
volume,call,2,1.5566
volume,excellent,4,3.1132
volume,previous,2,1.5566
background,nice,2,0.843
crawler,shortcut,2,1.0282
crawler,neat,2,1.0282
variance,modified,2,0.7224
variance,behaves,2,0.7224
variance,extreme,2,0.7224
seam,modified,2,0.7224
seam,behaves,2,0.7224
seam,extreme,2,0.7224
dies,repeat,2,0.592
dies,endlessly,2,0.592
dies,hopes,2,0.592
dies,drop,2,0.592
dies,better,2,0.592
crawlers,sounds,2,-0.7604
crawlers,boring,2,-0.7604
crawlers,pick,2,0.6364
walk,normal,2,0.8808
walk,easy,2,0.8808
park,normal,2,0.8808
park,easy,2,0.8808
steps,small,2,-0.8808
steps,challenge,2,-0.8808
steps,solo,2,-0.8808
steps,new,2,0.0
cakewalk,works,2,0.0
wake,ii,2,0.0
wake,real,2,0.0
note,important,2,1.645
note,elite,2,1.645
note,loot,2,1.645
note,expect,2,1.645
note,good,2,1.645
note,happen,2,1.645
note,punishing,2,-1.4368
note,paid,2,-1.4368
note,verified,2,-1.4368
champion,important,2,1.645
champion,elite,2,1.645
champion,loot,2,1.645
champion,expect,2,1.645
champion,good,2,1.645
champion,happen,2,1.645
guide,d2,2,0.0
guide,looked,2,0.0
guide,online,2,0.0
guide,assigned,2,-1.782
guide,automatically,2,-1.782
guide,impossible,2,-1.782
guide,forced,2,-1.782
guide,delete,2,-1.782
guide,checking,2,-1.782
guide,leveling,2,-1.782
guide,nice,2,1.1148
ruin,assigned,2,-1.782
ruin,automatically,2,-1.782
ruin,impossible,2,-1.782
ruin,forced,2,-1.782
ruin,delete,2,-1.782
ruin,checking,2,-1.782
ruin,leveling,2,-1.782
ruin,suggest,2,1.748
ruin,good,2,1.748
ruin,quicker,2,1.748
ruin,happy,2,1.748
ruin,buy,2,1.748
sockets,place,2,1.0846
sockets,provide,2,1.0846
sockets,high,2,1.0846
sockets,pure,2,1.0846
socket,ring,2,1.2248
socket,maximum,2,1.2248
socket,giving,2,1.2248
socket,single,2,1.2248
socket,possibly,2,1.2248
socket,pure,2,1.2248
pop,ring,2,1.2248
pop,maximum,2,1.2248
pop,giving,2,1.2248
pop,single,2,1.2248
